1111,Chief Executives & Managing Directors,79,62,545,49,270,145,281,79,115,73,118,68,427,126,304,129,253,65,174,3362
3424,Telecommunications Trades Workers,0,15,22,20,261,25,23,0,5,728,0,0,15,12,19,15,8,0,55,1223
3511,Bakers & Pastrycooks,0,1,1178,1,3,90,448,228,0,0,3,5,1,3,1,5,11,4,2,1986
3512,Butchers & Smallgoods Makers,9,1,159,1,6,187,1186,11,0,0,0,0,1,0,1,3,1,0,5,1571
3513,Chefs,6,18,59,2,14,10,46,3196,29,6,3,23,8,21,33,23,235,55,15,3803
3514,Cooks,27,12,98,2,19,34,164,2247,17,9,3,6,4,58,41,34,788,38,19,3621
3611,Animal Attendants & Trainers,88,1,3,0,5,4,22,3,0,0,0,0,42,3,19,49,20,206,432,898
3612,Shearers,433,0,4,0,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,447
3613,Veterinary Nurses,1,0,2,0,1,0,0,0,0,0,0,0,611,0,0,3,11,9,14,655
3621,Florists,2,0,1,0,1,29,380,7,0,0,0,0,0,1,2,0,0,1,0,425
3622,Gardeners,191,2,70,7,1269,30,44,50,6,4,5,15,34,1430,495,85,259,131,52,4180
3623,Greenkeepers,13,1,10,5,23,6,5,54,5,0,0,6,3,68,83,417,44,271,19,1033
3624,Nurserypersons,64,0,9,0,0,82,47,0,0,0,0,0,3,7,6,3,3,0,0,225
3911,Hairdressers,1,3,22,2,11,11,119,11,4,3,0,0,3,1,7,6,43,12,4059,4316
3921,"Binders, Finishers & Screen Printers",0,0,268,0,1,11,9,0,0,50,0,0,0,0,0,0,0,0,1,341
3922,Graphic Pre-press Trades Workers,0,0,158,0,0,3,3,0,0,68,0,0,23,13,0,5,0,0,3,279
3923,Printers,0,1,745,0,2,13,9,0,0,131,5,0,18,23,6,5,3,0,7,968
3931,Canvas & Leather Goods Makers,0,0,181,0,0,0,28,0,0,0,0,0,3,0,0,0,4,0,61,280
3932,Clothing Trades Workers,0,0,190,0,1,4,48,4,0,0,0,0,0,4,4,0,5,18,79,359
3933,Upholsterers,0,0,165,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,34,215
3941,Cabinetmakers,0,1,1488,1,199,25,25,0,4,1,0,3,1,30,1,4,11,0,31,1828
3942,Wood Machinists & Other Wood Trades Workers,0,0,380,0,6,26,63,0,0,0,0,0,0,7,0,0,3,4,15,507
3991,Boat Builders & Shipwrights,4,0,149,0,5,0,19,0,4,0,0,0,3,3,0,0,0,0,9,198
3992,"Chemical, Gas, Petroleum & Power Generation Plant Operators",3,257,134,188,14,7,4,0,17,0,0,0,15,5,0,0,0,0,10,656
3993,"Gallery, Library & Museum Technicians",0,0,3,1,1,0,3,0,0,81,0,0,6,3,237,119,14,6,1,477
3994,Jewellers,0,0,158,1,1,11,112,0,0,0,0,0,3,0,0,0,0,0,10,297
3995,Performing Arts Technicians,0,0,20,1,12,24,70,10,0,175,0,38,26,12,11,28,3,99,63,596
3996,Signwriters,0,0,253,1,6,0,3,0,0,0,0,6,130,0,10,0,0,0,1,412
3999,Other Miscellaneous Technicians & Trades Workers,123,9,186,28,149,30,119,6,20,10,25,10,50,12,124,4,342,3,84,1335
4111,Ambulance Officers & Paramedics,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,901,0,0,917
4112,"Dental Hygienists, Technicians & Therapists",0,0,174,0,0,4,0,0,4,0,0,0,0,0,4,5,440,0,0,632
4113,Diversional Therapists,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,381,4,0,408
4114,Enrolled & Mothercraft Nurses,0,0,0,0,0,0,4,0,0,0,4,0,1,135,71,7,2946,0,6,3174
4115,Indigenous Health Workers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,143,0,4,158
4116,Massage Therapists,0,0,0,0,0,0,3,9,0,0,0,0,5,0,1,3,704,5,42,773
4117,Welfare Support Workers,5,3,3,4,9,4,7,48,4,3,0,109,44,326,1356,194,2522,17,233,4891
4211,Child Carers,11,0,4,0,9,4,23,16,8,0,6,0,8,113,146,1903,5132,101,243,7728
4221,Education Aides,0,0,0,0,0,4,0,4,0,0,1,0,3,9,160,4144,98,7,8,4437
4231,Aged & Disabled Carers,4,0,11,0,8,2,13,25,6,0,19,11,6,433,705,30,10780,4,88,12145
4232,Dental Assistants,0,0,3,0,0,3,0,0,0,0,41,0,0,12,11,6,1465,0,1,1543
4233,Nursing Support & Personal Care Workers,0,0,0,0,0,1,3,25,4,0,5,0,3,281,72,9,5448,0,25,5876
4234,Special Care Workers,0,0,0,0,0,0,0,8,0,0,0,0,0,8,8,99,60,0,5,189
4311,Bar Attendants & Baristas,7,4,41,3,3,16,120,4272,13,10,3,13,6,10,9,13,32,188,20,4783
4312,Cafe Workers,0,0,108,0,0,12,188,1598,8,10,0,1,1,4,10,93,48,77,21,2178
4313,Gaming Workers,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,1,331,0,366
4314,Hotel Service Managers,0,0,0,0,0,0,5,338,0,0,0,0,0,20,0,0,30,9,0,404
4315,Waiters,4,0,108,0,8,10,130,6715,48,9,5,84,5,23,32,9,110,155,21,7476
4319,Other Hospitality Workers,0,0,3,0,4,0,6,161,11,0,0,10,0,5,0,0,6,81,7,294
4411,Defence Force Members - Other Ranks,0,0,7,0,4,0,0,0,0,0,0,0,5,0,871,0,0,0,0,887
4412,Fire & Emergency Workers,3,38,7,3,5,0,0,0,25,0,0,0,0,0,815,4,9,0,0,909
4413,Police,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4187,29,2,0,0,4223
4421,Prison Officers,0,0,4,0,0,0,0,0,0,0,0,0,0,0,923,0,6,0,0,933
4422,Security Officers & Guards,0,14,93,20,26,14,136,115,55,11,14,26,10,25,2193,59,63,96,18,2988
4511,Beauty Therapists,0,0,11,0,0,12,72,7,0,0,0,0,0,0,0,5,25,0,1155,1287
4512,Driving Instructors,0,7,0,3,0,0,0,0,19,0,0,0,0,0,13,311,0,0,0,353
4513,Funeral Workers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,297,303
4514,"Gallery, Museum & Tour Guides",0,3,3,0,0,3,11,23,61,0,0,3,4,82,22,12,3,59,0,289
4515,Personal Care Consultants,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,8,167,0,35,222
4516,Tourism & Travel Advisers,0,4,0,4,0,0,15,21,79,0,11,3,18,1107,45,4,4,12,10,1337
4517,Travel Attendants,0,0,0,0,0,0,0,5,271,0,0,0,0,12,3,0,0,0,0,291
4518,Other Personal Service Workers,3,0,7,0,9,0,24,13,0,0,3,0,14,3,7,164,123,24,341,736
4521,Fitness Instructors,0,0,6,0,5,0,4,5,0,0,0,0,0,4,21,138,87,520,671,1461
4522,Outdoor Adventure Guides,3,0,0,0,0,0,0,0,5,0,0,0,0,4,3,60,11,14,0,100
4523,"Sports Coaches, Instructors & Officials",8,0,9,0,0,0,3,7,6,4,5,0,4,3,69,995,30,660,38,1842
4524,Sportspersons,0,0,0,0,0,0,16,4,0,0,0,0,0,3,22,29,11,329,0,414
5111,"Contract, Program & Project Administrators",44,113,485,233,449,94,56,18,98,87,175,104,449,135,2081,684,742,48,152,6247
5121,Office Managers,164,75,798,101,879,518,578,163,313,97,252,298,833,272,608,428,855,80,478,7789
5122,Practice Managers,0,0,5,0,4,4,4,0,0,0,29,0,122,15,15,8,1020,0,5,1231
5211,Personal Assistants,25,32,179,61,119,94,91,16,41,51,236,165,449,76,608,380,442,44,115,3228
5212,Secretaries,186,39,310,31,489,164,196,42,172,29,100,106,1140,112,178,235,358,35,273,4198
5311,General Clerks,236,167,1245,252,1173,749,1102,235,655,222,861,504,1092,635,3103,2209,2674,169,750,18033
5321,Keyboard Operators,36,39,290,84,159,165,189,28,194,100,292,49,278,239,664,193,600,29,116,3747
5411,Call or Contact Centre Workers,0,0,31,255,31,24,77,4,58,471,410,10,22,341,403,3,193,6,83,2424
5412,Inquiry Clerks,3,7,88,314,59,135,261,33,100,459,308,67,59,109,1032,136,154,39,111,3477
5421,Receptionists,28,26,442,49,330,243,324,621,161,60,238,226,679,271,293,513,5256,220,343,10322
5511,Accounting Clerks,96,72,1037,165,721,535,611,133,336,137,446,154,633,225,837,478,649,74,262,7599
5512,Bookkeepers,320,21,385,29,782,217,425,150,186,34,150,91,1203,129,96,494,229,41,275,5258
5513,Payroll Clerks,31,26,241,38,147,74,203,54,87,38,51,20,148,151,365,90,201,21,65,2050
5521,Bank Workers,0,0,8,1,9,14,32,0,6,0,3727,8,8,7,12,4,4,5,0,3847
5522,Credit & Loans Officers,0,0,13,1,0,17,109,0,4,0,1716,53,13,4,34,3,17,0,3,1988
5523,"Insurance, Money Market & Statistical Clerks",0,4,22,5,0,17,12,0,8,0,1606,6,34,24,167,19,43,16,21,2003
5611,Betting Clerks,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,148,0,165
5612,Couriers & Postal Deliverers,3,4,35,0,8,61,57,6,2442,9,3,0,18,14,19,5,250,5,11,2953
5613,Filing & Registry Clerks,11,24,58,38,33,18,25,11,28,13,59,14,139,39,292,55,275,7,33,1172
5614,Mail Sorters,0,0,7,0,0,7,9,0,598,8,17,3,4,16,26,4,17,0,4,721
5615,Survey Interviewers,0,0,0,0,0,0,0,0,0,10,0,0,188,0,8,0,0,0,0,206
5616,Switchboard Operators,0,0,9,6,4,6,16,16,67,27,24,8,0,17,25,5,84,0,23,338
5619,Other Clerical & Office Support Workers,0,0,15,17,9,8,32,4,9,26,13,4,888,161,193,14,21,5,17,1438
5911,Purchasing & Supply Logistics Clerks,40,119,1304,124,144,841,846,86,277,78,49,84,107,60,277,43,158,18,71,4727
5912,Transport & Despatch Clerks,18,23,427,37,32,211,141,3,844,12,16,12,20,36,58,14,30,4,27,1967
5991,Conveyancers & Legal Executives,3,0,4,8,7,0,0,3,0,0,20,87,589,0,24,3,0,0,0,750
5992,Court & Legal Clerks,0,3,5,0,0,0,4,3,0,0,69,19,255,0,475,0,6,0,0,840
5993,Debt Collectors,0,0,15,5,3,14,15,0,8,16,172,7,25,122,181,12,22,0,3,621
5994,Human Resource Clerks,4,19,25,13,21,4,23,3,38,15,24,4,16,44,95,41,144,12,9,555
5995,Inspectors & Regulatory Officers,3,8,18,41,24,9,3,3,88,0,29,7,43,17,2103,15,38,14,20,2486
5996,"Insurance Investigators, Loss Adjusters & Risk Surveyors",0,0,0,0,0,0,0,0,0,0,219,0,3,0,17,0,0,0,4,243
5997,Library Assistants,0,0,0,0,0,6,4,0,0,109,0,0,0,0,210,567,8,0,7,912
5999,Other Miscellaneous Clerical & Administrative Workers,3,7,37,22,21,13,30,4,137,66,45,12,192,42,131,96,202,22,24,1107
6111,"Auctioneers, & Stock & Station Agents",18,0,3,0,0,195,28,0,3,0,3,11,7,0,3,0,0,0,0,272
6112,Insurance Agents,0,0,0,0,0,5,10,0,0,0,714,1,0,0,4,0,5,0,14,754
6113,Sales Representatives,44,6,1633,81,375,2447,1010,77,147,449,119,80,294,128,33,17,37,39,94,7110
6121,Real Estate Sales Agents,3,4,5,4,136,48,32,109,3,6,30,3232,29,10,64,8,49,0,9,3783
6211,Sales Assistants (General),61,0,1828,32,127,1299,25874,3943,545,109,35,12,86,85,33,68,196,277,219,34830
6212,ICT Sales Assistants,0,0,13,0,5,39,426,1,0,569,0,0,50,27,0,0,0,0,4,1136
6213,Motor Vehicle & Vehicle Parts Salespersons,9,0,89,0,7,431,1735,5,15,2,5,1,8,1,0,0,1,1,124,2434
6214,Pharmacy Sales Assistants,0,0,3,0,2,22,2396,1,1,2,0,1,4,1,8,0,66,1,1,2509
6215,Retail Supervisors,0,0,34,4,5,68,2023,179,5,9,5,1,4,4,3,0,4,6,10,2363
6216,Service Station Attendants,0,0,5,0,1,28,658,38,6,1,6,0,0,0,0,0,0,0,0,745
6217,Street Vendors & Related Salespersons,4,0,31,24,3,117,179,31,31,5,0,0,16,10,0,10,40,4,31,538
6219,Other Sales Assistants & Salespersons,17,0,54,121,15,272,205,8,26,1,8,585,11,9,5,0,14,14,14,1381
6311,Checkout Operators & Office Cashiers,3,0,58,5,3,163,8284,531,19,24,8,24,1,8,168,9,28,70,29,9433
6391,Models & Sales Demonstrators,0,0,199,0,5,152,385,5,4,7,0,0,145,25,0,4,4,10,4,951
6392,Retail & Wool Buyers,5,0,4,0,0,53,154,0,0,0,5,0,0,0,0,0,0,0,4,225
6393,Telemarketers,0,0,23,27,46,52,106,0,5,135,32,11,28,74,0,0,87,7,52,686
6394,Ticket Salespersons,0,0,0,4,0,3,26,35,252,187,0,6,4,101,10,0,4,52,8,692
6395,Visual Merchandisers,0,0,43,0,0,25,162,0,0,8,0,0,26,0,0,0,0,0,0,264
6399,Other Sales Support Workers,0,0,16,0,0,26,68,0,0,0,0,0,15,5,0,0,17,0,9,156
7111,"Clay, Concrete, Glass & Stone Processing Machine Operators",3,8,396,4,44,9,1,0,10,1,0,1,1,10,4,0,1,1,2,496
7112,Industrial Spraypainters,4,12,419,5,88,9,1,0,11,1,0,1,1,9,5,0,1,1,12,581
7113,Paper & Wood Processing Machine Operators,17,6,804,8,43,20,9,0,19,2,1,2,2,13,8,0,11,1,3,969
7114,Photographic Developers & Printers,1,1,37,2,6,1,47,0,2,3,0,0,15,6,5,0,15,0,44,187
7115,Plastics & Rubber Production Machine Operators,10,18,789,9,56,59,5,0,12,2,4,2,2,12,12,0,2,1,33,1027
7116,Sewing Machinists,6,6,696,8,34,19,62,0,12,2,5,2,5,12,8,4,19,1,56,957
7117,Textile & Footwear Production Machine Operators,10,1,142,2,12,1,9,0,2,0,0,0,0,2,2,0,0,0,5,190
7119,Other Machine Operators,9,11,292,50,72,14,11,0,14,69,6,2,6,26,12,0,234,45,20,891
7121,"Crane, Hoist & Lift Operators",0,33,269,34,261,14,5,5,124,0,3,19,0,15,5,14,3,7,3,813
7122,"Drillers, Miners & Shot Firers",5,1682,237,27,138,33,6,0,29,4,0,4,25,23,7,3,0,0,7,2229
7123,Engineering Production Systems Workers,5,105,1835,13,106,41,6,0,20,4,7,0,7,9,1,0,0,0,26,2185
7129,Other Stationary Plant Operators,24,201,435,185,169,163,6,0,321,4,13,0,5,23,27,0,0,0,11,1589
7211,"Agricultural, Forestry & Horticultural Plant Operators",521,6,69,1,35,37,5,0,26,0,0,0,7,39,39,0,0,4,3,792
7212,Earthmoving Plant Operators,41,202,159,100,1827,42,8,3,95,10,0,35,24,24,288,0,4,0,21,2885
7213,Forklift Drivers,102,34,1667,57,135,504,359,9,632,3,10,22,15,150,80,4,9,0,11,3806
7219,Other Mobile Plant Operators,5,4,19,5,128,5,0,3,263,0,0,0,8,35,74,0,4,4,0,557
7311,Automobile Drivers,1,10,22,3,15,10,11,4,1704,3,0,14,4,6,34,0,23,0,14,1879
7312,Bus & Coach Drivers,8,8,32,4,14,9,9,5,2020,0,0,5,5,16,30,188,24,4,10,2391
7313,Train & Tram Drivers,0,42,12,1,3,7,2,0,612,0,0,1,0,1,22,0,5,0,1,710
7321,Delivery Drivers,18,12,268,23,49,416,384,478,851,22,3,20,6,22,16,3,32,4,73,2701
7331,Truck Drivers,198,450,792,598,766,527,274,29,6697,2,14,56,25,153,277,4,45,5,64,10975
7411,Storepersons,66,72,1784,54,161,1727,2165,78,632,21,47,23,39,153,114,32,206,17,76,7464
8111,Car Detailers,1,1,33,5,8,46,386,10,102,0,0,91,1,181,7,1,38,1,444,1355
8112,Commercial Cleaners,73,46,577,74,133,117,276,1496,126,41,60,91,79,5765,172,268,1478,111,217,11202
8113,Domestic Cleaners,23,6,13,5,37,3,10,20,7,0,3,5,5,1265,14,4,328,1,31,1781
8114,Housekeepers,7,6,14,1,15,7,14,903,8,0,0,5,5,431,20,10,444,6,34,1931
8115,Laundry Workers,1,1,39,1,3,9,14,45,3,0,0,1,1,144,7,6,234,1,687,1194
8116,Other Cleaners,1,4,27,17,25,4,27,19,9,0,0,8,3,460,40,5,19,3,218,888
8211,Building & Plumbing Labourers,18,15,160,295,2102,18,14,20,25,6,3,15,24,62,110,3,24,6,45,2965
8212,Concreters,8,19,155,7,1599,6,1,4,6,0,0,1,4,10,73,0,10,6,4,1914
8213,Fencers,33,0,38,1,609,0,4,0,0,0,0,4,0,5,10,0,1,0,7,715
8214,Insulation & Home Improvement Installers,4,1,186,5,854,13,70,1,4,0,0,0,1,4,8,0,5,0,30,1183
8215,Paving & Surfacing Labourers,0,3,14,0,256,0,0,0,13,0,0,0,3,8,225,0,1,0,0,525
8216,Railway Track Workers,0,0,8,0,127,0,0,0,60,0,0,0,0,5,8,0,0,0,0,210
8217,Structural Steel Construction Workers,1,41,132,24,773,1,1,1,14,23,0,25,1,22,8,0,2,4,6,1077
8219,Other Construction & Mining Labourers,3,304,49,8,71,6,0,0,5,0,0,0,53,5,2,0,1,0,3,513
8311,Food & Drink Factory Workers,109,3,2394,2,7,141,107,50,18,0,0,1,15,65,8,3,17,1,2,2945
8312,"Meat Boners & Slicers, & Slaughterers",27,0,551,1,2,105,21,5,1,0,0,0,0,2,2,0,2,0,1,719
8313,"Meat, Poultry & Seafood Process Workers",75,0,1554,2,10,265,82,7,12,0,5,1,0,10,5,0,7,1,2,2037
8321,Packers,270,1,2418,14,31,460,605,53,56,8,4,7,22,545,17,0,544,4,41,5100
8322,Product Assemblers,7,5,3293,11,73,88,42,7,21,0,14,6,17,84,10,0,140,5,35,3860
8391,Metal Engineering Process Workers,1,12,827,16,48,23,8,1,10,0,7,1,8,17,6,0,8,0,17,1010
8392,Plastics & Rubber Factory Workers,0,0,167,0,0,17,3,0,0,0,0,0,0,5,1,0,1,0,3,197
8393,Product Quality Controllers,127,8,767,15,14,140,33,1,32,4,5,10,40,67,14,4,15,4,14,1316
8394,Timber & Wood Process Workers,11,1,525,1,9,23,13,0,4,3,0,22,0,15,2,0,54,0,4,686
8399,Other Factory Process Workers,4,1,612,218,34,107,21,1,10,3,0,6,3,44,3,0,131,0,9,1208
8411,Aquaculture Workers,78,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,96
8412,Crop Farm Workers,2438,1,623,1,10,135,49,12,13,0,0,1,6,66,12,3,7,1,4,3381
8413,Forestry & Logging Workers,150,0,18,0,0,0,0,0,5,0,0,0,3,30,11,0,3,11,0,234
8414,Garden & Nursery Labourers,187,0,21,24,168,176,87,27,9,0,3,12,10,617,189,11,104,23,34,1702
8415,Livestock Farm Workers,1550,0,154,1,4,61,7,10,10,0,0,5,5,3,13,13,14,121,8,1978
8416,Mixed Crop & Livestock Farm Workers,581,0,9,0,1,5,1,1,7,0,0,0,0,1,2,0,1,0,1,609
8419,"Other Farm, Forestry & Garden Workers",153,0,29,7,52,21,11,4,11,0,0,17,7,362,48,3,5,12,20,762
8511,Fast Food Cooks,4,0,35,1,4,1,85,2235,1,0,0,1,0,3,6,0,8,6,2,2394
8512,Food Trades Assistants,0,0,259,0,1,25,239,41,0,0,0,0,0,1,2,0,9,0,0,577
8513,Kitchenhands,8,4,157,2,15,24,256,5417,49,7,3,29,5,66,58,63,1867,57,30,8118
8911,Freight & Furniture Handlers,7,5,91,0,20,46,33,3,550,0,0,13,0,22,2,0,1,0,5,801
8912,Shelf Fillers,9,1,29,1,9,65,4654,19,15,0,0,5,0,5,13,0,10,1,3,4841
8991,Caretakers,3,4,13,4,9,3,1,72,3,3,0,52,3,46,21,147,44,11,20,459
8992,Deck & Fishing Hands,607,12,13,0,16,39,1,5,113,0,0,0,0,1,14,0,1,0,1,823
8993,Handypersons,49,5,83,13,795,26,46,269,25,0,10,57,10,196,108,79,367,37,199,2374
8994,Motor Vehicle Parts & Accessories Fitters,0,7,130,0,42,85,364,1,21,0,0,5,0,1,3,0,1,0,267,927
8995,Printing Assistants & Table Workers,0,0,148,0,4,3,3,0,7,67,0,0,0,17,1,0,0,0,3,255
8996,Recycling & Rubbish Collectors,0,0,1,108,7,5,5,0,3,0,0,0,0,5,15,0,13,0,5,168
8997,Vending Machine Attendants,0,0,8,0,1,5,50,253,3,0,0,3,0,0,1,0,4,86,0,416
8999,Other Miscellaneous Labourers,17,58,369,104,450,61,284,22,228,204,6,50,100,346,327,9,48,155,260,3097
ALL,TOTAL SOUTH AUSTRALIAN EMPLOYED,28796,9648,77891,9927,55600,25863,83071,46249,30700,10586,22046,9447,40551,25438,52264,58638,100603,9304,28843,725465